LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C171694,RC0402FR-07309KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C171694,1000,0.0050,100,100,https://www.lcsc.com/product-detail/C171694.html,0402,Tape & Reel (TR),Thick Film Resistor,309kΩ,±1%,50V,62.5mW,±100ppm/℃
C144100,AF0603FR-0730KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C144100,1000,0.0054,100,100,https://www.lcsc.com/product-detail/C144100.html,0603,Tape & Reel (TR),Thick Film Resistor,30kΩ,±1%,75V,100mW,±100ppm/℃
C137569,RC0805FR-0721KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137569,1000,0.0053,100,100,https://www.lcsc.com/product-detail/C137569.html,0805,Tape & Reel (TR),Thick Film Resistor,21kΩ,±1%,150V,125mW,±100ppm/℃
C6117823,AC0805FR-7W56RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C6117823,950,0.0049,50,50,https://www.lcsc.com/product-detail/C6117823.html,0805,Tape & Reel (TR),Thick Film Resistor,56Ω,±1%,,250mW,±100ppm/℃
C2105052,AF0805FR-0751KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2105052,950,0.0092,50,50,https://www.lcsc.com/product-detail/C2105052.html,0805,Tape & Reel (TR),Thick Film Resistor,51kΩ,±1%,150V,125mW,±100ppm/℃
C513719,AR0603FR-074K7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/7a38973fa8e1906aa1dd5f4eaba11331.pdf?productCode=C513719,940,0.0552,10,10,https://www.lcsc.com/product-detail/C513719.html,0603,Tape & Reel (TR),Thick Film Resistor,4.7kΩ,±1%,-,100mW,±100ppm/℃
C7334717,RC0603FR-07499RP,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/da845270410dc62346904be643baab6b.pdf?productCode=C7334717,900,0.0042,100,100,https://www.lcsc.com/product-detail/C7334717.html,0603,Tape & Reel (TR),Thick Film Resistor,499Ω,±1%,,100mW,±100ppm/℃
C6751129,RC0402FR-07200KP,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/da845270410dc62346904be643baab6b.pdf?productCode=C6751129,900,0.0032,100,100,https://www.lcsc.com/product-detail/C6751129.html,0402,Tape & Reel (TR),Thick Film Resistor,200kΩ,±1%,,63mW,±100ppm/℃
C6499395,AF0603FR-072K15L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C6499395,900,0.0024,100,100,https://www.lcsc.com/product-detail/C6499395.html,0603,Tape & Reel (TR),Thick Film Resistor,2.15kΩ,±1%,,100mW,±100ppm/℃
C6491819,AC0402FR-7W390RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C6491819,900,0.0022,100,100,https://www.lcsc.com/product-detail/C6491819.html,0402,Tape & Reel (TR),Thick Film Resistor,390Ω,±1%,,125mW,±100ppm/℃
C2099149,AF0603FR-0724R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2099149,900,0.0044,100,100,https://www.lcsc.com/product-detail/C2099149.html,0603,Tape & Reel (TR),Thick Film Resistor,24.9Ω,±1%,75V,100mW,±100ppm/℃
C2098009,AF0603FR-072K4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2098009,900,0.0052,100,100,https://www.lcsc.com/product-detail/C2098009.html,0603,Tape & Reel (TR),Thick Film Resistor,2.4kΩ,±1%,75V,100mW,±100ppm/℃
C1882585,AF0402FR-07110KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C1882585,900,0.0034,100,100,https://www.lcsc.com/product-detail/C1882585.html,0402,Tape & Reel (TR),Thick Film Resistor,110kΩ,±1%,50V,62.5mW,±100ppm/℃
C910921,AC0603FR-071M24L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C910921,900,0.0055,100,100,https://www.lcsc.com/product-detail/C910921.html,0603,Tape & Reel (TR),Thick Film Resistor,1.24MΩ,±1%,75V,100mW,±100ppm/℃
C483021,RC0805FR-0717R8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483021,900,0.0038,50,50,https://www.lcsc.com/product-detail/C483021.html,0805,Tape & Reel (TR),Thick Film Resistor,17.8Ω,±1%,150V,125mW,±100ppm/℃
C483000,RC0805FR-0711R8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483000,900,0.0032,100,100,https://www.lcsc.com/product-detail/C483000.html,0805,Tape & Reel (TR),Thick Film Resistor,11.8Ω,±1%,150V,125mW,±100ppm/℃
C245906,RC0603FR-0712R1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245906,900,0.0016,100,100,https://www.lcsc.com/product-detail/C245906.html,0603,Tape & Reel (TR),Thick Film Resistor,12.1Ω,±1%,75V,100mW,±100ppm/℃
